component_id,month,actual_units,actual_issued,ra_3m,ra_6m,rstd_6m,stl_trend,stl_seasonal,stl_resid
C0190,2024-11-01,359,276,377.3333333333333,380.3333333333333,16.095548038717666,385.25585133744835,-26.255851337448522,1.7053025658242404e-13
C0190,2024-12-01,395,307,385.6666666666667,378.6666666666667,17.693690024035913,382.9235468106996,12.07645318930041,0.0
C0190,2025-01-01,403,317,386.3333333333333,378.1666666666667,17.826010957773697,380.5912422839505,22.4087577160494,5.684341886080802e-14
C0190,2025-02-01,361,288,379.0,378.0,17.832554500127042,378.2589377572017,-17.25893775720172,0.0
C0190,2025-03-01,373,295,370.3333333333333,389.6666666666667,24.549270186029343,375.9266332304527,-2.9266332304527882,1.1368683772161603e-13
C0190,2025-04-01,377,295,393.0,392.5,26.212592393733257,373.5943287037037,3.405671296296202,1.1368683772161603e-13
C0190,2025-05-01,429,327,406.0,390.0,25.721586265236493,371.2620241769547,57.73797582304525,5.684341886080802e-14
C0190,2025-06-01,412,327,409.6666666666667,392.3333333333333,23.06223464165321,368.92971965020575,43.07028034979418,5.684341886080802e-14
C0190,2025-07-01,388,305,391.6666666666667,391.1666666666667,24.375534182180896,366.5974151234568,21.402584876543116,5.684341886080802e-14
C0190,2025-08-01,375,295,376.3333333333333,389.8333333333333,25.498365960717347,364.2651105967078,10.73488940329223,-5.684341886080802e-14
C0190,2025-09-01,366,286,370.0,336.5,112.70980436501522,361.93280606995893,4.067193930041035,5.684341886080802e-14
C0190,2025-10-01,369,287,281.3333333333333,321.4,119.03486884102492,359.60050154321,9.399498456789965,5.684341886080802e-14
C0190,2025-11-01,109,78,239.0,304.75,130.55362882739033,357.26819701646076,-248.26819701646076,0.0
C0191,2024-02-01,92,91,225.5,254.66666666666666,142.73868898561923,375.4263237847217,-9.687782118055667,-273.73854166666604
C0191,2024-03-01,359,275,254.66666666666666,274.75,123.27307086302345,372.402495659722,-13.402495659722009,5.684341886080802e-14
C0191,2024-04-01,313,251,335.6666666666667,290.0,112.07140580897521,369.3786675347221,-56.37866753472202,-1.1368683772161603e-13
C0191,2024-05-01,335,248,333.0,297.8333333333333,102.05962309682839,366.35483940972216,-31.35483940972221,5.684341886080802e-14
C0191,2024-06-01,351,267,341.0,336.8333333333333,16.618263046018665,363.33101128472197,28.407530381944476,-40.738541666666436
C0191,2024-07-01,337,264,338.0,333.6666666666667,12.956336930887117,360.3071831597224,-23.30718315972232,-5.684341886080802e-14
C0191,2024-08-01,326,256,334.3333333333333,349.0,28.60069929215026,357.28335503472215,41.45518663194455,-72.73854166666672
C0191,2024-09-01,340,264,357.0,344.3333333333333,33.24855886601208,354.2595269097221,-14.25952690972213,0.0
C0191,2024-10-01,405,314,350.6666666666667,340.6666666666667,33.57777042429516,351.23569878472233,53.76430121527767,0.0
C0191,2024-11-01,307,246,347.0,340.0,33.70459909270549,348.21187065972214,-41.21187065972208,-5.684341886080802e-14
C0191,2024-12-01,329,254,323.0,340.6666666666667,33.410577167517935,345.18804253472223,-16.188042534722314,5.684341886080802e-14
C0191,2025-01-01,333,256,330.6666666666667,343.1666666666667,33.90820942878982,342.16421440972243,-9.16421440972245,0.0
C0191,2025-02-01,330,254,339.3333333333333,333.1666666666667,16.302351568613382,339.1403862847223,-9.1403862847223,0.0
C0191,2025-03-01,355,273,343.3333333333333,339.6666666666667,10.53881713792733,336.1165581597222,18.883441840277793,0.0
C0191,2025-04-01,345,267,348.6666666666667,344.1666666666667,10.833589740555556,333.0927300347222,11.907269965277768,5.684341886080802e-14
C0191,2025-05-01,346,273,349.0,340.0,18.253766734567527,330.06890190972223,15.931098090277809,-5.684341886080802e-14
C0191,2025-06-01,356,263,336.6666666666667,345.5,19.562719647329306,327.0450737847222,28.954926215277844,-5.684341886080802e-14
C0191,2025-07-01,308,236,342.3333333333333,340.1666666666667,20.778995805059274,324.0212456597222,-16.021245659722176,0.0
C0191,2025-08-01,363,270,331.3333333333333,337.3333333333333,21.143951065651642,320.99741753472216,42.00258246527792,-5.684341886080802e-14
C0191,2025-09-01,323,249,338.0,295.1666666666667,101.18382611201592,317.9735894097221,5.026410590277952,-5.684341886080802e-14
C0191,2025-10-01,328,239,248.0,283.0,108.10874155219831,314.9497612847217,54.31169704861104,-41.26145833333277
C0191,2025-11-01,93,71,210.5,276.75,123.78576924132548,311.92593315972226,-218.92593315972218,-1.1368683772161603e-13
C0192,2024-02-01,142,130,236.0,288.0,130.18448448259878,387.7621527699376,4.362847205519485,-250.12499997545706
C0192,2024-03-01,330,258,288.0,311.75,116.42558424447208,385.16840277061937,-20.043402795162308,-35.12499997545706
C0192,2024-04-01,392,297,368.3333333333333,326.8,106.29534326582703,382.5746527713006,9.425347228699186,2.2737367544323206e-13
C0192,2024-05-01,383,282,387.3333333333333,333.6666666666667,96.54981443103175,379.98090277198247,3.019097228017387,1.1368683772161603e-13
C0192,2024-06-01,387,300,379.3333333333333,365.0,28.270125574535392,377.3871527726647,9.612847227335251,5.684341886080802e-14
C0192,2024-07-01,368,278,361.6666666666667,364.6666666666667,28.772672219775952,374.7934027733467,-6.793402773346879,1.7053025658242404e-13
C0192,2024-08-01,330,254,342.0,362.6666666666667,26.845235455601184,372.19965277402804,-42.19965277402813,1.1368683772161603e-13
C0192,2024-09-01,328,253,346.0,357.5,25.073890802984696,369.6059027747099,-41.6059027747098,-5.684341886080802e-14
C0192,2024-10-01,380,300,353.3333333333333,350.8333333333333,20.57587584203082,367.01215277539177,12.987847224608197,5.684341886080802e-14
C0192,2024-11-01,352,272,359.6666666666667,354.8333333333333,26.156579796805758,364.41840277607355,-12.418402776073542,0.0
C0192,2024-12-01,347,280,363.6666666666667,360.0,23.160310878742536,361.8246527767552,-14.824652776755222,0.0
C0192,2025-01-01,392,318,366.6666666666667,361.0,21.577766334817877,359.2309027774368,32.769097222563154,0.0
C0192,2025-02-01,361,289,362.3333333333333,357.0,19.47305831142094,356.6371527781187,4.3628472218813625,-5.684341886080802e-14
C0192,2025-03-01,334,264,350.3333333333333,361.6666666666667,21.30414670120975,354.0434027788004,-20.04340277880043,5.684341886080802e-14
C0192,2025-04-01,356,292,356.6666666666667,365.8333333333333,20.28217608311952,351.44965277948216,4.55034722051789,-5.684341886080802e-14
C0192,2025-05-01,380,295,369.3333333333333,368.6666666666667,25.248102238914225,348.85590278016394,31.14409721983615,-1.1368683772161603e-13
C0192,2025-06-01,372,287,387.0,374.3333333333333,26.941912824939976,346.26215278084567,25.737847219154474,-1.1368683772161603e-13
C0192,2025-07-01,409,316,392.0,367.5,40.835033978190815,343.6684027815275,65.3315972184726,-1.1368683772161603e-13
C0192,2025-08-01,395,314,365.6666666666667,367.0,41.02194534636306,341.07465278220906,53.92534721779104,-1.1368683772161603e-13
C0192,2025-09-01,293,236,347.0,322.5,110.3444606674934,338.4809027828907,-45.480902782890624,-1.1368683772161603e-13
C0192,2025-10-01,353,278,253.0,312.6,120.35281467419031,335.88715278357273,17.11284721642729,0.0
C0192,2025-11-01,113,84,233.0,288.5,124.26182036329581,333.2934027842547,-220.29340278425465,0.0
C0193,2024-02-01,38945,36494,75729.5,88412.0,42844.33286912051,119273.0949074073,-9839.983796296308,-70488.111111111
C0193,2024-03-01,112514,88325,88412.0,94427.5,36993.281376487816,118708.33564814807,-6194.335648148027,-4.3655745685100555e-11
C0193,2024-04-01,113777,86145,112921.66666666667,98114.2,33080.748702228615,118143.57638888895,-4366.576388888946,0.0
C0193,2024-05-01,112474,87939,113037.33333333333,101245.0,30565.997441601674,117578.81712962965,-5104.817129629659,1.4551915228366852e-11
C0193,2024-06-01,112861,85424,114078.0,113181.66666666667,2100.920338010623,117014.0578703703,-4153.057870370315,1.4551915228366852e-11
C0193,2024-07-01,116899,88948,113441.66666666667,113794.5,2384.3762916117053,116449.29861111107,449.7013888889418,-1.4551915228366852e-11
C0193,2024-08-01,110565,86426,114551.66666666667,114125.16666666667,2515.4333556400657,115884.53935185182,-5319.539351851846,1.4551915228366852e-11
C0193,2024-09-01,116191,88977,114172.33333333333,114827.33333333333,2550.115108513066,115319.78009259258,871.2199074073986,1.4551915228366852e-11
C0193,2024-10-01,115761,87396,116213.0,114714.33333333333,2667.01531054222,114755.02083333336,1005.9791666666265,1.4551915228366852e-11
C0193,2024-11-01,116687,90649,114877.0,114670.5,2625.770724949144,114190.26157407404,2496.7384259259247,2.9103830456733704e-11
C0193,2024-12-01,112183,86922,115168.66666666667,113352.33333333333,5505.289444404051,113625.50231481485,-1442.5023148148582,1.4551915228366852e-11
C0193,2025-01-01,116636,91328,110491.66666666667,114198.83333333333,6354.102656289608,113060.74305555555,3575.2569444444284,2.9103830456733704e-11
C0193,2025-02-01,102656,78006,113520.66666666667,113131.66666666667,6573.1778818670855,112495.98379629628,-9839.983796296285,1.4551915228366852e-11
C0193,2025-03-01,121270,92944,111094.66666666667,113741.83333333333,7116.664792349479,111931.22453703704,9338.775462962958,0.0
C0193,2025-04-01,109358,85373,116992.0,112902.33333333333,7616.837707780484,111366.46527777778,-2008.4652777777708,-1.4551915228366852e-11
C0193,2025-05-01,120348,94058,112284.0,112052.16666666667,7398.29327390221,110801.70601851853,9546.293981481458,1.4551915228366852e-11
C0193,2025-06-01,107146,83914,113009.66666666667,116755.0,9021.193801265992,110236.94675925924,-3090.946759259242,0.0
C0193,2025-07-01,111535,87264,116518.0,114851.16666666667,9082.92286473174,109672.1875,1862.812500000001,0.0
C0193,2025-08-01,130873,101454,117418.33333333333,117205.5,9204.249643507066,109107.4282407407,21765.5717592593,0.0
C0193,2025-09-01,109847,85781,121401.33333333333,102626.5,35356.00146368364,108542.66898148143,1304.3310185185885,-1.4551915228366852e-11
C0193,2025-10-01,123484,89082,88735.0,101722.6,39451.62588918231,107977.90972222225,15506.090277777728,2.9103830456733704e-11
C0193,2025-11-01,32874,26037,78179.0,99269.5,45112.33810906576,107413.15046296298,-74539.15046296298,0.0
C0194,2024-02-01,26920,25507,54996.0,65157.666666666664,33136.68939911369,83857.22500000006,-56937.22500000001,-5.820766091346741e-11
C0194,2024-03-01,83072,66350,65157.666666666664,71784.25,30127.615508864954,84024.3583333333,-952.3583333333062,1.4551915228366852e-11
C0194,2024-04-01,85481,65910,86739.0,74728.8,26909.23235062643,84191.49166666664,1289.5083333333778,-1.4551915228366852e-11
C0194,2024-05-01,91664,70364,87884.0,75731.16666666667,24193.260676615435,84358.62499999999,7305.374999999989,2.9103830456733704e-11
C0194,2024-06-01,86507,67379,86304.66666666667,85459.83333333333,3676.0610123699707,84525.75833333332,1981.2416666666552,2.9103830456733704e-11
C0194,2024-07-01,80743,63151,84180.66666666667,86102.0,3508.2137905207337,84692.89166666668,-3949.891666666651,-2.9103830456733704e-11
C0194,2024-08-01,85292,66924,84320.0,86617.83333333333,3624.2613270384527,84860.025,431.97500000000514,0.0
C0194,2024-09-01,86925,65569,86931.0,84927.66666666667,3131.4501220147986,85027.15833333334,1897.8416666666437,1.4551915228366852e-11
C0194,2024-10-01,88576,67221,85674.66666666667,85379.5,3569.8079920354044,85194.29166666669,3381.7083333333107,0.0
C0194,2024-11-01,81523,63462,86439.0,86232.33333333333,2759.979903308453,85361.42499999999,-3838.425000000014,2.9103830456733704e-11
C0194,2024-12-01,89218,70337,85533.66666666667,84998.33333333333,4420.284636385593,85528.5583333333,3689.441666666676,1.4551915228366852e-11
C0194,2025-01-01,85860,66878,84322.0,86864.0,7003.572773949011,85695.69166666665,164.30833333334397,0.0
C0194,2025-02-01,77888,59983,87289.0,86700.0,6966.89058332337,85862.825,-7974.825000000019,1.4551915228366852e-11
C0194,2025-03-01,98119,74896,87866.33333333333,87965.16666666667,6513.217466557257,86029.95833333336,12089.041666666664,-1.4551915228366852e-11
C0194,2025-04-01,87592,66875,91608.33333333333,88529.5,6784.517071980869,86197.09166666667,1394.9083333333178,1.4551915228366852e-11
C0194,2025-05-01,89114,68579,89770.0,89233.33333333333,6670.280403901063,86364.22499999999,2749.7750000000296,-1.4551915228366852e-11
C0194,2025-06-01,92604,70480,90600.33333333333,90428.0,4530.636997156127,86531.35833333334,6072.641666666668,0.0
C0194,2025-07-01,90083,69864,89247.66666666667,88077.0,3208.4543319174572,86698.49166666665,3384.5083333333346,1.4551915228366852e-11
C0194,2025-08-01,85056,67034,86384.0,87709.66666666667,3395.785309271858,86865.62499999997,-1809.6249999999534,-1.4551915228366852e-11
C0194,2025-09-01,84013,64224,84819.0,77341.0,24932.715343499993,87032.75833333335,-3019.7583333333446,0.0
C0194,2025-10-01,85388,65945,65434.333333333336,74288.4,26592.529351304664,87199.89166666663,-1811.8916666666328,0.0
C0194,2025-11-01,26902,19722,56145.0,70339.75,28964.424919488156,87367.02500000005,-60465.02500000004,-1.4551915228366852e-11
C0195,2024-02-01,17319,16653,38503.5,44789.0,23818.17732321262,62713.93265699018,-3778.435288902302,-41616.497368087876
C0195,2024-03-01,59688,49627,44789.0,49714.0,21799.68380504635,62357.47443331993,5379.022934768021,-8048.497368087948
C0195,2024-04-01,57360,44976,60512.333333333336,52250.0,19712.334729808135,62001.016209649686,3911.481158438357,-8552.497368088043
C0195,2024-05-01,64489,48111,61414.333333333336,53288.166666666664,17813.69283912425,61644.55798597915,5127.93938210868,-2283.4973680878247
C0195,2024-06-01,62394,48891,61787.333333333336,61339.5,3351.426845389886,61288.09976230881,1105.9002376911917,0.0
C0195,2024-07-01,58479,45268,62166.666666666664,60843.333333333336,3830.8949694120656,60931.6415386386,-2452.6415386386025,0.0
C0195,2024-08-01,65627,49032,60272.333333333336,60354.5,4494.012805945262,60575.183314968286,5051.816685031721,-7.275957614183426e-12
C0195,2024-09-01,56711,44565,58921.666666666664,57878.0,5693.913452099531,60218.725091297965,-3507.7250912979785,1.4551915228366852e-11
C0195,2024-10-01,54427,47528,53589.333333333336,58043.5,5863.3392448331015,59862.26686762754,-5435.266867627575,3.637978807091713e-11
C0195,2024-11-01,49630,44881,55814.666666666664,57333.666666666664,6054.7509830435365,59505.80864395723,-9875.80864395724,7.275957614183426e-12
C0195,2024-12-01,63387,52326,55745.666666666664,55505.5,4508.3633726664075,59149.35042028696,4237.649579713038,0.0
C0195,2025-01-01,54220,47193,57421.666666666664,56630.166666666664,5582.873504447926,58792.89219661662,-4572.892196616639,1.4551915228366852e-11
C0195,2025-02-01,54658,43505,57445.666666666664,57831.5,5785.803064398235,58436.433972946266,-3778.4339729462804,1.4551915228366852e-11
C0195,2025-03-01,63459,46788,59917.333333333336,59975.666666666664,4342.269253128675,58079.975749275945,5379.024250724042,1.4551915228366852e-11
C0195,2025-04-01,61635,47190,62529.666666666664,59214.666666666664,4012.426830070135,57723.51752560562,3911.482474394379,7.275957614183426e-12
C0195,2025-05-01,62495,48833,60983.666666666664,60149.666666666664,3183.847839747789,57367.05930193528,5127.940698064702,1.4551915228366852e-11
C0195,2025-06-01,58821,46072,60382.0,61256.333333333336,1702.7292992917714,57010.60107826495,1810.398921735061,-7.275957614183426e-12
C0195,2025-07-01,59830,46787,59983.0,61189.833333333336,1604.4547256518795,56654.14285459461,3175.8571454053963,-7.275957614183426e-12
C0195,2025-08-01,61298,48167,61396.0,61037.666666666664,1597.068648075796,56297.68463092427,5000.31536907572,1.4551915228366852e-11
C0195,2025-09-01,63060,46781,61693.333333333336,53600.5,17561.522778506423,55941.22640725394,7118.77359274605,7.275957614183426e-12
C0195,2025-10-01,60722,47806,47218.0,52556.4,19425.0551299089,55584.76818358358,5137.231816416408,7.275957614183426e-12
C0195,2025-11-01,17872,13736,39297.0,50738.0,21933.228186171473,55228.309959913255,-37356.30995991326,7.275957614183426e-12
C0196,2024-02-01,23599,22543,54592.0,65913.66666666667,36675.69300413195,95204.85151909715,-6226.832769097218,-65379.01874999993
C0196,2024-03-01,85585,66124,65913.66666666667,70785.25,31490.743638673677,94395.53862847212,-8810.538628472133,1.4551915228366852e-11
C0196,2024-04-01,88557,68614,86514.0,75328.0,29102.11485442252,93586.22573784718,-5029.225737847177,0.0
C0196,2024-05-01,85400,65965,89152.0,77570.5,26602.994355899114,92776.91284722224,-7376.912847222276,4.3655745685100555e-11
C0196,2024-06-01,93499,69631,89227.33333333333,88042.33333333333,3040.0233990327465,91967.59995659717,1531.4000434028248,0.0
C0196,2024-07-01,88783,66202,89570.66666666667,89109.83333333333,3127.841390906288,91158.28706597225,-2375.287065972275,1.4551915228366852e-11
C0196,2024-08-01,86430,67604,89067.66666666667,90028.66666666667,3691.857508987389,90348.9741753472,-3918.9741753472454,4.3655745685100555e-11
C0196,2024-09-01,91990,72063,90830.0,90154.16666666667,3511.432608874413,89539.6612847222,2450.3387152778128,-1.4551915228366852e-11
C0196,2024-10-01,94070,71390,90737.66666666667,89243.33333333333,3161.654229460676,88730.34839409725,5339.6516059027535,0.0
C0196,2024-11-01,86153,67172,89419.0,89497.83333333333,3178.6014796867157,87921.03550347222,-1768.035503472214,0.0
C0196,2024-12-01,88034,68676,88165.66666666667,88316.66666666667,5212.593353280744,87111.72261284724,922.2773871527861,-2.9103830456733704e-11
C0196,2025-01-01,90310,70935,85895.66666666667,88201.83333333333,5122.292354665692,86302.40972222223,4007.590277777758,1.4551915228366852e-11
C0196,2025-02-01,79343,62483,86984.66666666667,86204.83333333333,4694.782611225633,85493.09683159718,-6150.096831597198,1.4551915228366852e-11
C0196,2025-03-01,91301,70273,84244.0,86001.33333333333,4723.85146534759,84683.78394097222,6617.21605902777,1.4551915228366852e-11
C0196,2025-04-01,82088,64041,86107.0,85113.66666666667,4765.720540135202,83874.47105034722,-1786.4710503472256,1.4551915228366852e-11
C0196,2025-05-01,84932,66074,83242.66666666667,84076.83333333333,4028.855490913834,83065.15815972222,1866.8418402777597,1.4551915228366852e-11
C0196,2025-06-01,82708,65182,83909.66666666667,84896.33333333333,3309.1773398635737,82255.84526909722,452.15473090279016,-1.4551915228366852e-11
C0196,2025-07-01,84089,65382,83685.66666666667,84209.83333333333,1796.1122923321223,81446.53237847223,2642.4676215277764,0.0
C0196,2025-08-01,84260,65790,85177.0,85572.0,2724.3916752185046,80637.2194878472,3622.780512152805,0.0
C0196,2025-09-01,87182,64919,87234.33333333333,75751.66666666667,24518.15699979643,79827.90659722227,7354.093402777736,-1.4551915228366852e-11
C0196,2025-10-01,90261,67727,67817.66666666667,74360.4,27146.046789541935,79018.59370659718,11242.406293402822,0.0
C0196,2025-11-01,26010,20567,58135.5,71928.25,30710.065411576925,78209.28081597223,-52199.28081597222,-1.4551915228366852e-11
C0197,2024-02-01,15334,14551,35444.5,40453.0,21901.76766838695,39783.829947590595,-24449.829947590588,-7.275957614183426e-12
C0197,2024-03-01,55555,40522,40453.0,41696.5,18054.82724924279,40237.64244007068,15317.357559929345,-2.9103830456733704e-11
C0197,2024-04-01,50470,43395,50484.0,41901.6,15642.663465663385,40691.45493255069,9778.545067449304,7.275957614183426e-12
C0197,2024-05-01,45427,41139,46206.333333333336,42101.5,13999.789151983683,41145.26742503074,4281.732574969263,0.0
C0197,2024-06-01,42722,40192,43750.0,46723.5,5219.6624699304075,41599.07991751075,-2190.829646792349,3313.749729281597
C0197,2024-07-01,43101,40962,42963.0,44789.333333333336,2948.738283854072,42052.89240999081,1048.1075900091816,7.275957614183426e-12
C0197,2024-08-01,43066,40456,43372.333333333336,43865.166666666664,1104.4650137811743,42506.70490247086,559.2950975291385,0.0
C0197,2024-09-01,43950,40360,43980.333333333336,43704.5,878.9099498810906,42960.51739495092,989.4826050490869,-7.275957614183426e-12
C0197,2024-10-01,44925,39488,44446.0,43579.166666666664,1078.0859736897828,43414.32988743098,1510.670112569021,0.0
C0197,2024-11-01,44463,39780,43786.0,43630.666666666664,1057.866469204241,43868.14237991101,594.8576200889926,-7.275957614183426e-12
C0197,2024-12-01,41970,39010,43281.0,43632.666666666664,1056.5959808113257,44321.95487239104,-2351.9548723910584,1.4551915228366852e-11
C0197,2025-01-01,43410,40328,42819.333333333336,43569.666666666664,1045.0972522529407,44775.7673648711,-1365.767364871095,-7.275957614183426e-12
C0197,2025-02-01,43078,39664,43353.333333333336,42931.666666666664,1207.9759379501913,45229.57985735114,-2151.5798573511333,-7.275957614183426e-12
C0197,2025-03-01,43572,39752,42582.333333333336,42870.0,1120.4397351040252,45683.39234983118,-2111.3923498311806,0.0
C0197,2025-04-01,41097,38650,42920.666666666664,43350.666666666664,1266.2495278051058,46137.20484231122,-5040.2048423112265,7.275957614183426e-12
C0197,2025-05-01,44093,40534,43348.0,44543.166666666664,3210.2238810816107,46591.01733479125,-2498.017334791263,1.4551915228366852e-11
C0197,2025-06-01,44854,42016,46504.0,46325.833333333336,4806.7006321037625,47044.82982727131,-2190.829827271321,1.4551915228366852e-11
C0197,2025-07-01,50565,42403,49731.0,48161.0,5584.12102304383,47498.642319751336,3066.3576802486573,7.275957614183426e-12
C0197,2025-08-01,53774,42125,52974.0,50416.833333333336,4844.648157159278,47952.45481223134,5821.545187768644,1.4551915228366852e-11
C0197,2025-09-01,54583,43169,54329.666666666664,45559.333333333336,15452.045245425172,48406.26730471138,6176.732695288621,0.0
C0197,2025-10-01,54632,42469,41387.666666666664,45700.4,17271.591684034218,48860.07979719147,5771.920202808518,7.275957614183426e-12
C0197,2025-11-01,14948,11855,34790.0,44484.25,19694.76326971208,49313.892289671545,594.857439610021,-34960.74972928157
C0198,2024-02-01,37001,35134,76283.5,92469.0,48259.98380646227,139115.77596621716,-4518.3527777468935,-97596.42318847027
C0198,2024-03-01,115566,94536,92469.0,104005.5,45662.31875043871,137886.39722225303,9827.025966217087,-32147.423188470115
C0198,2024-04-01,124840,95462,126340.33333333333,108374.8,40733.76274910041,136657.01847828907,4564.404710181197,-16381.423188470275
C0198,2024-05-01,138615,100626,129769.0,111958.0,37475.69179614967,135427.63973432488,2880.7834541452207,306.5768115298997
C0198,2024-06-01,125852,97881,131447.0,126484.66666666667,7567.753581259554,134198.26099036072,-8346.26099036078,5.820766091346741e-11
C0198,2024-07-01,129874,97750,126629.0,127835.0,5729.404855654745,132968.88224639697,-3094.8822463971082,1.4551915228366852e-10
C0198,2024-08-01,124161,97881,125901.0,127785.33333333333,5761.7605527014775,131739.5035024328,-7578.503502432823,0.0
C0198,2024-09-01,123668,92979,124123.66666666667,125464.0,2279.2929605472277,130510.12475846878,-6842.124758468856,7.275957614183426e-11
C0198,2024-10-01,124542,95944,124299.0,125060.33333333333,2407.688241169693,129280.74601450481,-4738.746014504834,2.9103830456733704e-11
C0198,2024-11-01,124687,95799,124219.66666666667,125560.83333333333,3616.9241859163726,128051.36727054078,-3364.36727054081,2.9103830456733704e-11
C0198,2024-12-01,123430,96888,126998.0,124841.66666666667,4312.940651883213,126821.98852657678,-3391.988526576816,2.9103830456733704e-11
C0198,2025-01-01,132877,102094,125384.33333333333,126390.66666666667,5351.134446700702,125592.60978261277,7284.390217387237,0.0
C0198,2025-02-01,119846,94628,128561.66666666667,126712.0,5275.27049543435,124363.23103864866,-4517.2310386486815,1.4551915228366852e-11
C0198,2025-03-01,132962,103343,126426.0,126523.66666666667,5381.133288320113,123133.85229468468,9828.1477053153,2.9103830456733704e-11
C0198,2025-04-01,126470,96631,127663.0,127022.83333333333,5171.594238401426,121904.47355072058,4565.5264492794095,1.4551915228366852e-11
C0198,2025-05-01,123557,97653,125484.0,125441.16666666667,4419.613893392371,120675.09480675658,2881.9051932434336,-1.4551915228366852e-11
C0198,2025-06-01,126425,97980,124456.33333333333,126777.0,3507.361800556102,119445.71606279255,6979.28393720744,1.4551915228366852e-11
C0198,2025-07-01,123387,93594,125891.0,124850.83333333333,2443.415021372122,118216.3373188285,5170.6626811715105,-1.4551915228366852e-11
C0198,2025-08-01,127861,97845,124217.66666666667,125031.83333333333,2621.1083469911955,116986.9585748644,10874.04142513562,-2.9103830456733704e-11
C0198,2025-09-01,121405,91356,125607.33333333333,110710.33333333333,35891.43022877004,115757.57983090043,5647.420169099601,-2.9103830456733704e-11
C0198,2025-10-01,127556,100306,95529.66666666667,107567.4,39193.8544965917,114528.20108693633,13027.798913063696,-2.9103830456733704e-11
C0198,2025-11-01,37628,29308,82592.0,103612.5,44090.09050039857,113298.8223429724,-75670.82234297237,-2.9103830456733704e-11
C0199,2024-02-01,16852,15912,34997.0,40355.333333333336,20380.780979475083,57540.390797614324,-1648.874311306441,-39039.51648630788
C0199,2024-03-01,53142,41552,40355.333333333336,43469.0,17767.869014975695,57164.98756188355,-4022.9875618835977,4.3655745685100555e-11
C0199,2024-04-01,51072,39617,52341.333333333336,44921.6,15726.509809871992,56789.584326152864,23.932160155103848,-5741.51648630797
C0199,2024-05-01,52810,41223,51538.0,45986.5,14306.032318571071,56414.181090422026,-3604.1810904220383,1.4551915228366852e-11
C0199,2024-06-01,50732,39420,51617.666666666664,52266.833333333336,1476.3433769508536,56038.77785469125,-5306.777854691268,1.4551915228366852e-11
C0199,2024-07-01,51311,39513,52192.333333333336,51846.833333333336,1534.8686480173646,55663.3746189605,-4352.374618960529,2.9103830456733704e-11
C0199,2024-08-01,54534,42884,52155.666666666664,52494.0,1914.4970096607578,55287.971383229735,-753.9713832297617,2.9103830456733704e-11
C0199,2024-09-01,50622,39619,53370.333333333336,52971.666666666664,2323.0483995531918,54912.56814749898,-4290.568147498984,0.0
C0199,2024-10-01,54955,41473,53751.0,54723.0,3792.8614000514117,54537.1649117682,417.8350882317975,0.0
C0199,2024-11-01,55676,43267,57290.333333333336,55389.0,3404.9071646668936,54161.76167603742,1514.2383239625954,-1.4551915228366852e-11
C0199,2024-12-01,61240,47782,57407.666666666664,54864.666666666664,3784.029263452731,53786.35844030663,7453.6415596933575,1.4551915228366852e-11
C0199,2025-01-01,55307,41693,55978.333333333336,55358.5,3279.2830161484912,53410.95520457587,1896.0447954241336,0.0
C0199,2025-02-01,51388,38017,53426.666666666664,54917.666666666664,3513.7735081627857,53035.5519688451,-1647.551968845083,-2.1827872842550278e-11
C0199,2025-03-01,53585,41653,52427.666666666664,54522.833333333336,3544.484132658321,52660.148733114314,924.8512668857005,-1.4551915228366852e-11
C0199,2025-04-01,52310,40280,53067.333333333336,53276.666666666664,1338.377325968508,52284.74549738353,25.25450261646217,1.4551915228366852e-11
C0199,2025-05-01,53307,40568,53126.666666666664,52841.833333333336,898.2639738220715,51909.342261652746,1397.6577383472602,-7.275957614183426e-12
C0199,2025-06-01,53763,41332,53256.0,52833.166666666664,915.1877220912769,51533.93902592199,2229.060974078022,-7.275957614183426e-12
C0199,2025-07-01,52698,42252,52599.0,52495.0,955.7828205193664,51158.5357901912,1539.4642098087982,0.0
C0199,2025-08-01,51336,41073,51863.333333333336,53257.166666666664,2015.0699657001053,50783.13255446044,552.8674455395599,0.0
C0199,2025-09-01,51556,40853,53258.333333333336,46807.666666666664,15901.743560586889,50407.72931872961,1148.2706812703864,7.275957614183426e-12
C0199,2025-10-01,56883,43083,41016.333333333336,45416.6,17365.73671918355,50032.32608299885,6850.6739170011415,7.275957614183426e-12
C0199,2025-11-01,14610,11543,35746.5,43596.25,19493.603777906224,49656.922847268084,-35046.9228472681,1.4551915228366852e-11
C0200,2024-02-01,31234,25595,58943.0,70821.0,34511.58259193571,96239.93672839511,-65005.9367283951,-1.4551915228366852e-11
C0200,2024-03-01,86652,74187,70821.0,77368.75,31072.898302486472,96264.01080246901,-9612.010802469018,0.0
C0200,2024-04-01,94577,74078,92747.0,80379.0,27738.993889469028,96288.08487654317,-5947.973765432006,4236.888888888832
C0200,2024-05-01,97012,73657,94669.66666666667,83653.0,26074.4296505216,96312.15895061729,699.8410493826883,2.9103830456733704e-11
C0200,2024-06-01,92420,72308,96485.0,95144.66666666667,5148.813287221299,96336.23302469135,-3916.2330246913916,4.3655745685100555e-11
C0200,2024-07-01,100023,76092,97542.33333333333,97054.83333333333,3077.1606013769524,96360.3070987654,3662.6929012345736,1.4551915228366852e-11
